Filename,K11,K12,K21,K22,K31,K32,K41,K42,K51,K52,K61,K62,K71,K72,K81,K82,K91,K92,K101,K102,K111,K112,K121,K122,K131,K132,K141,K142,K151,K152,K161,K162,K171,K172
0094.jpg,0.8897916305163676,0.05075303486415318,0.9314522230920713,0.04355170386178153,0.873127393486086,0.029149045263017925,0.9564485155846462,0.08675968306405203,0.839798919425523,0.04355170386178153,0.964780634099787,0.2091822760445731,0.7064850231832709,0.12996766226632253,0.8481310379406637,0.252390262058803,0.5315105974181624,0.27399425506591796,0.6814886676378487,0.1803769656590053,0.38153249567205255,0.39641685485839845,0.6981529046681302,0.5116380964006696,0.5398427159333032,0.4180208478655134,0.6981529046681302,0.7924899509974889,0.33153978458120803,0.49003415788922994,0.6398281381149923,0.9941272190638951,0.023251466514650456,0.6628660474504743
0095.jpg,0.5617089375962306,0.1528338552891523,0.5617089375962306,0.13285172561119343,0.5617089375962306,0.13285172561119343,0.44274593269737966,0.09788299209770115,0.5379163087719548,0.12785619099934895,0.2127508316596929,0.17781152834837463,0.4348150657041229,0.1378472602230379,0.5934324055692576,0.25774006459904814,0.7282571166101164,0.19279813218390804,0.7837731577184078,0.24275346076351473,0.8789435616374885,0.12286065638750449,0.2127508316596929,0.42758820632408406,0.2999903546632641,0.43258375847476654,0.5458472036097172,0.3326730662378772,0.36343729060931795,0.7123336616603807,0.6013632447180086,0.5524765540813578,0.7520496897453809,0.29270880688195944
01031.jpg,0.5061274348078547,0.15568045982947717,0.5304815447008288,0.13349949763371394,0.4817733249148807,0.12795425415039063,0.3721798819464606,0.11686377892127404,0.3478257720534866,0.11131853543795073,0.4452421858504012,0.20004239595853365,0.16517002518112595,0.2111328829251803,0.5791897644867768,0.33312819260817306,0.43306515667889567,0.366399653508113,0.7374914014661634,0.1723161902794471,0.5791897644867768,0.23885908860426683,0.49395040563634923,0.4717592210036058,0.3234716879354941,0.5050306584284856,0.7131372915731894,0.7046593768780048,0.38435693689294764,0.7656570199819711,0.700960262401684,0.9375595327524039,0.043399511156855405,0.9209237905649038
0107.jpg,0.2586472618658811,0.11235892029635629,0.2586472618658811,0.09936945225165142,0.23484039306640625,0.10586417593607088,0.08406364365129282,0.138337856385766,0.1951623120844759,0.09936945225165142,0.020578693869887598,0.2422536007434049,0.2745184993112324,0.1708115161595952,0.15548420583964973,0.27472726051723406,0.441166505118869,0.3007061966066438,0.13167736230307067,0.18380098420430005,0.5998788795723821,0.424106132693407,0.3538746865379889,0.515032429682207,0.4887801921920271,0.43060087705369243,0.2903897367565837,0.7358534071180556,0.8062049410990532,0.43060087705369243,0.45703771730132453,0.9696637905710112,1.0006276313832263,0.4338482285579692
0111.jpg,0.789086295174552,0.08101538584084972,0.8380542034869427,0.06436940720644314,0.7768443180964544,0.047723431594776086,0.8502961805650404,0.06991806876640501,0.6544246006678868,0.025528794423147164,0.6911505319021799,0.15314795589295885,0.5320048832393193,0.10321002603521816,0.8992640355250219,0.2752184497573296,0.6421826235897892,0.26966978819736775,0.9482319438374126,0.24192650457947454,0.7156344860583752,0.4583242086903229,0.37285926125266333,0.40283761727262035,0.2626815209021935,0.380642995214689,0.34837530709646797,0.6636246138631636,0.6421826235897892,0.6247840071253467,0.005600105632435192,0.8245357265563095,0.6421826235897892,0.9133143115156993
01131.jpg,0.47349093510554385,0.26153841433317765,0.47349093510554385,0.2347352069357167,0.4685512444911859,0.2347352069357167,0.42903371957632214,0.2079319829526155,0.4339734101906801,0.2079319829526155,0.3598779531625601,0.2682392286217731,0.3993955269837991,0.2682392286217731,0.3203604037945087,0.43575933705205505,0.49324974646935094,0.3218456765879755,0.38457643068753755,0.5697754569675612,0.5673451545910958,0.34864886739979617,0.27096342429136616,0.5228698067043138,0.22156646924141127,0.48266498731530233,0.33023978502322465,0.6970907460088315,0.14747103666647887,0.7037915437117866,0.2857825205876277,0.9115164715310802,0.028918345769246418,0.9182172692340353
0117.jpg,0.40865316698628085,0.16652026592485056,0.4249140216458228,0.14622148091361026,0.37613148843088456,0.14622148091361026,0.4411748763053648,0.13268897037378094,0.31921851250433153,0.14622148091361026,0.46556614291283394,0.19358528700450922,0.2948272458968624,0.24771535476582163,0.628174566453503,0.08532516428288198,0.4411748763053648,0.30184542252713403,0.5387399119715537,0.04472761346189768,0.5956529186617944,0.27478040144747534,0.5550007973947833,0.5318981913112154,0.37613148843088456,0.5386644401806313,0.7013483970395981,0.6942883689931575,0.14847963087020383,0.6807558712543257,0.8476959966844128,0.917574888907823,0.08343625068664551,0.8837435933567533
0125.png,0.5495193028213954,0.15012294224330358,0.5666650073363049,0.13598649939712212,0.5495193028213954,0.13598649939712212,0.643820583230198,0.15012294224330358,0.6866848634021117,0.14305472860530932,0.5838107118512145,0.22787340125259087,0.7809861438109142,0.24200984409877233,0.45521802241259285,0.33389674595424107,0.8581416819355275,0.3763060589225925,0.23232407144980854,0.28441918820750955,0.7295490680354657,0.4540565335020727,0.7981318105565439,0.5671480762715242,0.9095787577109762,0.5459434042171556,0.5752378407091198,0.8428087506975447,0.7895589394144492,0.7438536352040817,0.5495193028213954,0.9983096998565051,0.9095787577109762,0.9134910116390306
0131.jpg,0.7637140074772621,0.13857648238883946,0.7637140074772621,0.11371971356986772,0.7637140074772621,0.11371971356986772,0.7918169771260883,0.11993390577461066,0.941699659053366,0.11371971356986772,0.8386553104837142,0.2877171078924299,0.7918169771260883,0.21314680143551465,0.632566727215971,0.38093000355333384,0.6419343711131841,0.3125739018909215,0.5763607499611318,0.3125739018909215,0.585728393858345,0.33743067070989324,0.5763607499611318,0.47414289921423786,0.49205176510027987,0.3560732347343621,0.46394875749426695,0.7040680233794864,0.25786015524793027,0.3187880815059045,0.604463719609958,0.9153505835202661,0.04240388538113874,0.34985905511937915
0139.jpg,0.1607091643593528,0.2448344398383519,0.1607091643593528,0.22357430769570508,0.1286579045382413,0.2377477291241363,0.2007732391357422,0.20231417555305825,0.07256818901408803,0.21648759698148948,0.2328244989568537,0.22357430769570508,0.03250411423769864,0.2448344398383519,0.361029559915716,0.3653085219800173,0.1126322637904774,0.3653085219800173,0.1607091643593528,0.40782878626531094,0.13667071949351917,0.44326233983638896,0.3930807980624112,0.42908891840795776,0.28090138868852094,0.514129485317211,0.5853884003379128,0.5849965924593672,0.32897827842018823,0.6983839638868169,0.7456446560946378,0.4007420755510953,0.409106427972967,0.896811863884854
0141.jpg,0.7557585511026503,0.14472730023724897,0.7719481262979628,0.12936424278282188,0.7476638117923012,0.12936424278282188,0.852895905699911,0.12936424278282188,0.7719481262979628,0.1140011853283948,0.9500331637225573,0.2599502426009994,0.7638533387003066,0.16777189787443694,0.8771801719182655,0.390536242419177,0.6424317178846914,0.2061795300549573,0.7638533387003066,0.2599502426009994,0.5452944115747379,0.2599502426009994,0.6505265054823477,0.4980776216890719,0.5695787260803995,0.35981010459922813,0.6100526157813736,0.6901158513249578,0.3510197989548309,0.24458718514657235,0.585768301275712,0.8821540351386543,0.17293473738658277,0.14472730023724897
0146.jpg,0.6277630805969239,0.19968120969575026,0.6408381938934327,0.17803962970602102,0.6212255001068115,0.17803962970602102,0.6735259532928467,0.19246735408388335,0.7323639869689942,0.19246735408388335,0.6473757266998291,0.27903363458041486,0.7912020206451416,0.29346134580414873,0.5362372875213623,0.3728137575346848,0.850040054321289,0.4233107468177532,0.37279834747314455,0.3367444794753502,0.7977395534515381,0.4882354736328125,0.7912020206451416,0.6036571634226832,0.8958028793334961,0.5892294521989494,0.6408381938934327,0.8705698473700162,0.7977395534515381,0.7984312912513469,0.6408381938934327,0.971563825936153,0.8892653465270997,0.9571361673289331
0157.jpg,0.25245556686863757,0.07229785657908819,0.25245556686863757,0.046705695374371255,0.21707247242783057,0.0786958981866706,0.2966844674312707,0.04030765376678885,0.20822669520522608,0.11068610622458262,0.4559084285389293,0.16826847024159888,0.21707247242783057,0.20665671988709333,0.6505155274362275,0.23864691747377997,0.25245556686863757,0.36020971846907107,0.8539683602072976,0.296229302393247,0.4382168740937204,0.462578342385488,0.597440835201379,0.4753744465031036,0.4293711113207268,0.5201607482074059,0.7655106168804746,0.6993058714148116,0.34975913076689746,0.7568882772367295,0.6682070529822147,0.9168392651701627,0.10207738298358339,0.9424314734053938
0160.jpg,0.6538325199464552,0.10804661983201484,0.6302085409359056,0.1015616024241728,0.6302085409359056,0.09507658501633075,0.5278378441220238,0.0756215221073781,0.6302085409359056,0.10804661983201484,0.4490911782193346,0.11453163723985688,0.5672111770733684,0.21829195850703562,0.6302085409359056,0.1469567349644936,0.6932058528977998,0.12101666533312544,0.787701872741284,0.13398670014880953,0.8113258517518336,0.1275016827409675,0.5357125210924213,0.484177747026545,0.5829605310141635,0.4971478032130821,0.1892271885255567,0.6333332222048976,0.6380832179063032,0.6592732918362657,0.7798271957708864,0.8473388500908176,0.5514618750332164,0.8992190748369661
0181.jpg,0.47960377490426614,0.1080521437701057,0.514186648871955,0.08221669814165901,0.4450208708995909,0.09255087459788602,0.5919981228085015,0.08738378188189339,0.43637517493540845,0.10288505105411305,0.7216839527520608,0.16489011876723345,0.4104379969319021,0.23206228817210478,0.9724098265640378,0.11838632022633272,0.31533507099301794,0.3767407944623162,0.8513697226216473,0.05121415979721967,0.13377496013491172,0.4180775002872243,0.7822039746862697,0.49041672650505513,0.5747066708061639,0.5162521900850184,0.825432544618141,0.6971003274356617,0.47095804890309734,0.7177686982996323,0.8167868786909449,0.8727813361672794,0.35424083799827755,0.8960332174862132
0220px-Muay_Thai_High_kick.jpg,0.7857530748521959,0.15938596372251157,0.81004168536212,0.1470584162959346,0.7857530748521959,0.14089465043181745,0.8910036654085727,0.15938596372251157,0.7857530748521959,0.1470584162959346,0.9395808864284206,0.2764976721241641,0.7209834743190456,0.19636860600224249,0.8667150548986486,0.3689542856726627,0.5347708624762457,0.16554974528497138,0.8505226753853463,0.24567879570855033,0.36475067138671874,0.14089465043181745,0.5590594729861698,0.4675746650852784,0.4780974516997466,0.3504629566836259,0.5023860622096706,0.670979189774627,0.22711525994378168,0.27033390626004694,0.4942898724530194,0.911366341045364,0.008517852989402977,0.17787729271154834
081a1YUC4VlL._AC_SY450_.jpg,0.4930441800285788,0.104102945773401,0.5030920926262351,0.09133178497029242,0.48299626743092255,0.07856062416718385,0.48299626743092255,0.08494620456873814,0.39256519429823933,0.059403878506098955,0.48299626743092255,0.14241643709557078,0.19160718076369343,0.14880201749712507,0.694002207587747,0.16157317830023366,0.28203826792099895,0.2573569110620802,0.8648164973539465,0.16157317830023366,0.402613078846651,0.18072992841774058,0.39256519429823933,0.44253875161999856,0.22175087648279526,0.4553099302487953,0.5030920926262351,0.6532629850868866,0.11122397815479952,0.6788052710417275,0.5231878617230583,0.889529433205863,0.020792876972871667,0.8831439151942173
0a05_s04_00008_color.png,0.6958209712330888,0.10118323661185599,0.7398083384444074,0.09468419874036635,0.6518336040217702,0.0881851711788693,0.7544708251953125,0.09468419874036635,0.5052089691162109,0.06868805756440034,0.6958209712330888,0.15967456714527026,0.31459699025968224,0.12717938809781462,0.8424455596179496,0.2831562763935811,0.3879092844521127,0.2506610767261402,0.8571080463688548,0.17267264288824957,0.5638588230784346,0.1401774638407939,0.6225086770406584,0.46512929555532095,0.29993452676912635,0.47162834373680323,0.7544708251953125,0.6665994180215372,0.21195976908613995,0.686096562565984,0.7691332654255193,0.9005647401551943,0.10932253628242307,0.9135628365181588
0a05_s06_00016_color.png,0.4418037330711281,0.1036718563545969,0.4698306911594265,0.07823091730512585,0.42779021210722873,0.08459114968925342,0.5959520863962697,0.07823091730512585,0.4698306911594265,0.09731162397046933,0.722073481633113,0.17999469252893158,0.5398981282999228,0.19271515729718672,0.666019523536766,0.2817584677527373,0.31568233783428484,0.29447895154691395,0.4418037330711281,0.21179587347549095,0.10548002641279619,0.21179587347549095,0.7641139606853108,0.4725655724580151,0.5819386073521206,0.466205321047966,0.7921409187736091,0.7015340524421368,0.5118711702116243,0.6888135496220387,0.9182622720907022,0.9241422810162094,0.5118711702116243,0.9050616409415914
0a05_s06_00405_color.png,0.42936845021705106,0.13557666876377203,0.45893687418062395,0.11620555779872796,0.39980002625347816,0.12174015534229768,0.4885053242722603,0.08576522240271935,0.2667420530972415,0.09960173582419371,0.569818522832165,0.1604823968349359,0.09672352385847535,0.1438785846416767,0.614171224097683,0.2711745042067308,0.3332710266113281,0.2296649639423077,0.614171224097683,0.13834397731683193,0.503289575446142,0.094067138280624,0.5772106745471693,0.45658377622946716,0.2593499275103007,0.44551454201722757,0.6474356977906945,0.48564046223958335,0.2482617783219847,0.48564046223958335,0.614171224097683,0.4704202896509415,0.24456572859254602,0.48148948473808095
0a05_s06_00405_color.png,0.39702598362752833,0.14422335502428887,0.47779245245946594,0.10794056623409956,0.38087267418430276,0.12608195573855668,0.2839528959091396,0.08979916694836738,0.2516463031507518,0.09584630330403646,0.5747122568626927,0.15631761795435195,0.10626664227002287,0.14422335502428887,0.5908655140497913,0.2651659843249199,0.3324127981107529,0.22888318575345554,0.6231721329362425,0.1381762186686198,0.5100990713459171,0.10794056623409956,0.5747122568626927,0.4586741912059295,0.2516463031507518,0.46472132756159856,0.7362451945265679,0.6945123134515224,0.21933971039236408,0.7187008588741988,0.768551813413019,0.906161890274439,0.1708798343188142,0.9424447084084535
0a05_s06_00412_color.png,0.5194830617597026,0.160387933697949,0.5339840304466986,0.14923336133175985,0.47598020492061494,0.1548106475148544,0.5339840304466986,0.13250148385097607,0.3164696970293599,0.13250148385097607,0.606488775437878,0.160387933697949,0.20046205828266758,0.16596522934679359,0.7079955070249496,0.21058355667455025,0.5484849991336945,0.2552018840023069,0.9690126480594758,0.26635645636849603,0.5919878559727823,0.11019232965284778,0.606488775437878,0.46713892934340107,0.3164696970293599,0.4727161871292455,0.6934945383379536,0.6958078237680289,0.24396492742723033,0.706962415065718,0.6934945383379536,0.8965902399484337,0.12795728868053804,0.9188994225438121
0a05_s06_00558_color.png,0.5698757038249836,0.15793450592119065,0.6034768377984321,0.1333567236390565,0.5362746232039445,0.1395011667705253,0.6706789990405103,0.12106783737611893,0.3850697337330638,0.10263449822545356,0.6706789990405103,0.15793450592119065,0.2170642639373566,0.1333567236390565,0.6370779184194711,0.26239007818119603,0.5194741095696296,0.2439567390305307,0.7042800796615494,0.12106783737611893,0.7210806466482736,0.12106783737611893,0.620277351432747,0.44672345017533166,0.28426643851753713,0.4528678640380235,0.7042800796615494,0.6863568005964275,0.23386479090977383,0.698645706371883,0.7210806466482736,0.8891234727161924,0.13306152237045182,0.9137012842671036
0a05_s06_00798_color.png,0.5051987824616608,0.15072460866345025,0.552705157244647,0.13687882892826062,0.4656100802951389,0.13687882892826062,0.5922938028971354,0.11749474125204927,0.33100865681966146,0.11749474125204927,0.6952243381076388,0.15626291660447195,0.1726540035671658,0.15072460866345025,0.6635534215856481,0.2531833352202579,0.4656100802951389,0.23103010345617106,0.6002115320276331,0.12303305907570636,0.6318824485496238,0.11749474125204927,0.6318824485496238,0.4470242119823713,0.29933771204065396,0.4470242119823713,0.6991832026728877,0.49548442623158195,0.30329657660590276,0.49548442623158195,-0.10446662902832031,0.015036006047935684,0.36663843790690104,0.49548442623158195
0a05_s06_00798_color.png,0.49963582356770836,0.147079111998563,0.5549339011863426,0.1406324416244586,0.4627704479076244,0.1341857712503542,0.6102320353190104,0.1212924305021454,0.3153088322392216,0.114845760128041,0.7023955168547453,0.16641911323824077,0.18627994678638599,0.15352578237266737,0.6286647090205439,0.2502258182189625,0.4627704479076244,0.23088581697928473,0.5733666314019097,0.19865245522612734,0.6286647090205439,0.10839908975393661,0.6470974392361111,0.46296589115123055,0.29687615853768806,0.4565192504250324,0.7576935944733796,0.7014927048757287,0.22314535070348668,0.7014927048757287,0.7576935944733796,0.9077860777859861,0.13098185503924334,0.9335727988129453
0a05_s06_00807_color.png,0.46531526807328344,0.13777686809671336,0.49622984335456094,0.12031053295186091,0.41894337828730194,0.12322159218218978,0.5348731027522557,0.10284419780700846,0.2875563393176441,0.10284419780700846,0.6585315113336268,0.1435989865573711,0.15616931378001897,0.14068792732704224,0.6121596215476452,0.2396638298540596,0.42667203553965394,0.22219749470920713,0.5735163621499505,0.09993313857667958,0.5735163621499505,0.0970220894649111,0.6121596215476452,0.4521709411782991,0.2875563393176441,0.4521709411782991,0.7010390590613996,0.5060254812873011,0.28369202412350075,0.5060254812873011,0.6430741968289228,0.46672620697426226,0.32619959871533893,0.49001468081689326
